meanfreq,sd,median,Q25,Q75,IQR,sp.ent,sfm,centroid,kurt,skew,label
3.6932434464310043e-20,1.7343626906147745e-19,8.762716147957226e-21,5.361204777860746e-21,2.1421186272223277e-20,1.605998149436253e-20,1.0204808451018899e-15,27076472.250936493,499.7572510229714,191.9505120172277,13.03196118920801,male
3.115158573787181e-20,1.5884910598753402e-19,3.9299886893836505e-21,1.1343024311220274e-21,2.233588558876307e-20,2.1201583157641043e-20,8.607500971143624e-16,32101095.577161692,499.6534673025926,198.3216994088667,13.196166596741072,male
2.7106724110525034e-20,1.6060142423977474e-19,7.184264339291681e-21,5.330582283297183e-21,1.3145295888298718e-20,7.814713605001534e-21,7.489864397540123e-16,36891216.47563571,499.87892943863267,345.7548477841061,17.639216881318116,male
2.9580203555131633e-20,1.4637179013561867e-19,3.6713527846774796e-21,1.476699969777261e-21,2.2294711686460867e-20,2.0818011716683605e-20,8.173312067456379e-16,33806394.45960513,499.62667371744067,175.20133239915071,12.509912802252726,male
8.40656781050276e-21,1.4672544378721208e-19,6.455877531813091e-22,4.961486940609013e-22,1.1900688058863187e-21,6.939201118254174e-22,2.322820310854962e-16,118954611.55469473,499.9791333925449,493.55617323041963,22.2453072270029,male
2.5678245993356958e-20,1.529151724768687e-19,6.86984901404618e-21,4.983134447238055e-21,1.2449348532133027e-20,7.466214084894972e-21,7.095161332200639e-16,38943470.90283868,499.87056397936664,347.6868504315119,17.697728744885094,male
1.583532686295575e-20,1.8526196434341287e-19,2.8913473786874426e-21,1.868728613521185e-21,4.9628231664685555e-21,3.0940945529473705e-21,4.3754621635527804e-16,63149944.708413415,499.9074184898486,479.4103839779752,21.784092667264144,male
1.9227366128046997e-20,1.521237205927167e-19,4.4362023542867334e-21,3.4263451112169815e-21,8.143239600739043e-21,4.716894489522061e-21,5.312717359764744e-16,52009204.61844482,499.9565809081778,431.55012032162585,20.271751880769433,male
1.935742019176707e-20,1.4424843231858903e-19,4.5915047092638235e-21,3.5248420232665484e-21,8.466138252877355e-21,4.941296229610807e-21,5.34865264886328e-16,51659777.462635264,499.9345513976029,418.7498835902378,19.8741492433134,male
2.3994666184103868e-20,1.688756657625686e-19,5.8604204128653106e-21,4.5319888845959756e-21,1.0808217023296325e-20,6.27622813870035e-21,6.62997098907944e-16,41675929.82215101,499.941828375628,404.2557644054464,19.426244074419593,male
3.45356882112446e-20,1.8320573829371716e-19,9.805103473311315e-21,6.820341525538933e-21,1.7465974667236607e-20,1.0645633141697674e-20,9.542562954610187e-16,28955555.436421692,499.8614358070112,291.7518093680935,16.011380156138554,male
2.748838504080803e-20,1.581033300237675e-19,4.400221894433502e-21,2.421470120706188e-21,1.7342192810718415e-20,1.4920722690012228e-20,7.595321217531001e-16,36379002.477003224,499.699718547125,301.51571553779786,16.292115323860582,male
2.372512224635423e-20,1.4614363835107078e-19,4.156243579601564e-21,2.6247392955138377e-21,1.4262282277230555e-20,1.1637542981716717e-20,6.555493318461835e-16,42149415.01002278,499.7093662793682,341.433416162523,17.500996816721536,male
2.2140498289288904e-20,1.8448083544693487e-19,4.725927084926514e-21,2.9472851178106222e-21,9.567259759670587e-21,6.6199746418599646e-21,6.117645412252069e-16,45166102.81640587,499.8405567620092,439.21456534659023,20.510312524703117,male
2.901862786675405e-20,1.4167991763410957e-19,3.8189641120159935e-21,1.8539533741855866e-21,2.2069698904130354e-20,2.0215745529944768e-20,8.01814298426292e-16,34460624.17597259,499.6214937309069,169.18547944329075,12.333565777778368,male
2.5432629949396702e-20,1.3612514125545413e-19,2.967598958422557e-21,1.3543721566601584e-21,1.989270449039199e-20,1.853833233373183e-20,7.027295159885231e-16,39319568.10688949,499.6089262179196,233.71823383141808,14.251176478451947,male
2.9875141053151893e-20,1.6716875031447832e-19,4.665654461196879e-21,2.2570275343434324e-21,1.8923363178608714e-20,1.666633564426528e-20,8.254806244431064e-16,33472646.308045708,499.70357612657097,283.14559599283035,15.73850076143737,male
3.826318457136861e-20,1.810990508054716e-19,9.976478928636333e-21,6.147424414025174e-21,2.1340574044172987e-20,1.5193149630147812e-20,1.0572508265932618e-15,26134783.329337414,499.7853496032799,205.83742533392626,13.446860498829583,male
3.0367372148342295e-20,1.4453663300218002e-19,5.238789714151381e-21,3.153695504527104e-21,2.098628681517012e-20,1.7832591310643017e-20,8.390814792531106e-16,32930081.18985198,499.661758956358,173.08357356685931,12.459555493862608,male
3.450731346464151e-20,1.821350615282455e-19,5.3178408817587454e-21,1.6740634177286845e-21,2.2335071770420544e-20,2.066100835269186e-20,9.534722726315848e-16,28979365.07088455,499.7077782058937,238.46384059253157,14.397751267448724,male
3.4881508245801464e-20,1.7055031030041334e-19,9.255040684403312e-21,5.982710382421115e-21,1.8929673700821682e-20,1.2946963318400568e-20,9.638116605910847e-16,28668486.116905764,499.79462879466587,233.42620646112508,14.267094777219405,male
9.227801099158516e-21,1.419229519824777e-19,1.0261301551923755e-21,7.549546444579165e-22,1.869339533600521e-21,1.1143848891426046e-21,2.54973546797193e-16,108368179.86020361,499.9467402467121,491.2066285837936,22.16768321386682,male
3.578988724992094e-20,1.7061128334945338e-19,6.024286859712298e-21,2.8481390180635196e-21,2.364409749859004e-20,2.0795958480526518e-20,9.889110999501739e-16,27940854.59970497,499.6956290077804,169.79793044253756,12.36098719200816,male
2.939043878614899e-20,1.4145100388933824e-19,6.1818288907260995e-21,4.084463789133348e-21,1.8369685489017867e-20,1.428522169988452e-20,8.120878138343237e-16,34024671.651438616,499.70062893080944,202.67173275226926,13.34490768524721,male
2.4183775095387917e-20,1.5468307204323945e-19,6.152952750163471e-21,4.7308915626387594e-21,1.1311589344146233e-20,6.580697781507473e-21,6.682223758118578e-16,41350038.2069991,499.89940722197065,375.1266900269356,18.532856228897696,male
1.7530457874649287e-20,1.6957593043404802e-19,3.5635219847376176e-21,2.781793206058609e-21,6.524273286446592e-21,3.7424800803879834e-21,4.843844226430698e-16,57043576.6527547,499.9979930472778,462.3824279471694,21.240123738369366,male
2.619366202823407e-20,1.6476313143598727e-19,4.855007492525742e-21,2.9065483167171626e-21,1.4705529775143266e-20,1.1798981458426103e-20,7.23757600772675e-16,38177175.2691836,499.74504621292317,353.02468998509346,17.85399892778655,male
2.2243304886776984e-20,1.3289372963152483e-19,5.872646821174034e-21,4.167351301930192e-21,1.08424936626146e-20,6.6751423606844075e-21,6.146052088590849e-16,44957349.069012135,499.83924258628366,348.1323897089379,17.710926094449405,male
3.915994543590537e-20,1.8265290739761456e-19,8.009681763584844e-21,4.1759286488637635e-21,2.4155152717255262e-20,1.9979224068391498e-20,1.0820292443425646e-15,25536298.07264849,499.7322562245498,168.76783546435388,12.33860743695088,male
2.996704123450543e-20,1.7354504946146105e-19,5.11105372742928e-21,2.6192796953059673e-21,1.7997506277865034e-20,1.5378226582559066e-20,8.280199181166577e-16,33369995.460732423,499.7267823845747,308.01120834389513,16.48879051387769,male
2.8519155241476934e-20,1.4340864453145934e-19,3.270314896275185e-21,1.1221017575350256e-21,2.211196661122702e-20,2.0989864853691994e-20,7.880133593063315e-16,35064153.199909315,499.6140518023729,181.4114169866107,12.691443086323094,male
3.612541110796245e-20,1.8016778581818678e-19,5.563514591713861e-21,1.7042094502538294e-21,2.3979411473816342e-20,2.2275202023562512e-20,9.981819633802741e-16,27681346.881751686,499.69858743413744,194.3582697023888,13.083740034679973,male
1.9517380410480225e-20,1.5327949406487132e-19,3.9499371926443865e-21,2.645373289944742e-21,9.004724703992832e-21,6.3593514140480905e-21,5.392851263740947e-16,51236385.13395995,499.8042349588753,426.7157826388415,20.120215594647952,male
1.3790790245312603e-20,1.8388752991682987e-19,2.0267044036485716e-21,1.424079631246727e-21,3.619552301675142e-21,2.195472670428415e-21,3.810535824688336e-16,72512161.81253032,499.92872777900385,486.4847386895094,22.0131848444858,male
2.5481540221029e-20,1.4506865812789272e-19,6.90417302497381e-21,4.8091834701346285e-21,1.2637575306772831e-20,7.828391836638204e-21,7.040809542194372e-16,39244096.5815821,499.83829802854547,326.7568226282455,17.063999751982955,male
3.1092481588185474e-20,1.47574832838084e-19,5.5421051715898924e-21,3.3416457913614607e-21,2.1022166073324058e-20,1.7680520281962598e-20,8.591169925647196e-16,32162117.013923094,499.6723247744374,174.034913081042,12.489221815502653,male
1.0347910777983892e-20,1.748022738652939e-19,8.863070641938628e-22,6.833249099259905e-22,1.6357671227371446e-21,9.524422128111541e-22,2.8592331054936314e-16,96637865.53663446,499.97643754206007,493.0815118418759,22.229568712860804,male
2.1456245008058565e-20,1.4977671927374643e-19,4.1943253876148286e-21,2.7675706291156446e-21,1.1100084226824887e-20,8.332513597709243e-21,5.928579359927994e-16,46606478.49055853,499.76324007943714,394.00478574438046,19.108203885419844,male
3.092211890895326e-20,1.572975584835006e-19,3.859704024850745e-21,1.1275111748898548e-21,2.228481058974036e-20,2.1157299414850506e-20,8.544096948238682e-16,32339311.347534094,499.64969575856964,195.8163692256993,13.121442971724974,male
1.2114361241167646e-20,1.3851377176576118e-19,2.0895137505766797e-21,1.4723679742544412e-21,3.902399522102121e-21,2.43003154784768e-21,3.347321519278961e-16,82546656.171693,499.88975728208385,477.81097276060325,21.732588483956047,male
2.6402525291822102e-20,1.669964403741219e-19,6.731826309577753e-21,5.1570815860094286e-21,1.245008474119408e-20,7.293003155184651e-21,7.295287052673137e-16,37875165.93014106,499.90940762387595,371.25558485060964,18.41469960054174,male
2.700071440752319e-20,1.645977029160221e-19,4.827216237036048e-21,2.809254104080292e-21,1.5673259179113607e-20,1.2864005075033315e-20,7.460572821180269e-16,37036058.08008081,499.7333842625816,337.269128655434,17.374807241359512,male
3.2540019334789793e-20,1.7718582136866858e-19,9.069899672148587e-21,6.436366182144182e-21,1.6260966757374848e-20,9.824600575230666e-21,8.991139288986792e-16,30731390.23832316,499.86551365180077,305.9544356338533,16.43781961008372,male
7.55981024661646e-21,1.686644032694003e-19,3.267386995874078e-24,2.5036985460237633e-24,6.042197439443555e-24,3.538498893419792e-24,2.0888524805189453e-16,132278453.41850543,499.9998468876512,495.0019758476452,22.293540806352258,male
2.4029744636862485e-20,1.547025934018489e-19,6.088008143445906e-21,4.699682976067263e-21,1.1228602111656135e-20,6.5289191355888714e-21,6.639663569612324e-16,41615091.59342876,499.90163822869215,377.3659952890187,18.601266846375534,male
1.4678614657137996e-20,1.353061356797053e-19,3.0714727058823128e-21,2.3745818027235253e-21,5.632146503154964e-21,3.2575647004314386e-21,4.055850930207728e-16,68126321.04844585,499.97583420669196,456.59794009611943,21.057119111844006,male
2.1432362787230146e-20,1.4660475510331741e-19,4.130813517504512e-21,2.7325530109230913e-21,1.1403876523018458e-20,8.671323512095367e-21,5.921980467859273e-16,46658412.39063812,499.75203045097106,386.91392914735786,18.89019091917921,male
1.611177976289457e-20,1.445895647457302e-19,3.439355848568404e-21,2.6657103296759253e-21,6.3063714753816105e-21,3.6406611457056856e-21,4.451849056780306e-16,62066390.60538619,499.9771803789539,452.8705799318179,20.93952545886867,male
8.536704280238161e-21,1.4981100733809087e-19,6.437665016226426e-22,4.884577113345591e-22,1.1823377381104767e-21,6.938800267759176e-22,2.358778337115227e-16,117141226.36901203,499.96769990920467,493.62775119175785,22.24768337395793,male
1.59464049563821e-20,1.6657954546155673e-19,3.0390784510737867e-21,2.3680812158709676e-21,5.569269769725189e-21,3.2011885538542214e-21,4.406154240699591e-16,62710060.272624016,499.9902415379483,470.46108907368136,21.4971534091292,male
2.7749986867741746e-20,1.387700444039409e-19,3.1541440701930053e-21,1.2055606758493836e-21,2.210478681745471e-20,2.0899226141605326e-20,7.667604530821427e-16,36036054.08954042,499.60196878437773,176.42390774167376,12.543174034200904,male
3.305230621572183e-20,1.632260747747981e-19,4.584286264148872e-21,1.6535234222690839e-21,2.3105601378178728e-20,2.1452077955909645e-20,9.132689432415688e-16,30255075.89472313,499.6669589271707,181.44524923356897,12.698431680909167,male
2.891629057969249e-20,1.465274051934575e-19,3.3292097931554345e-21,1.0360323790431821e-21,2.2042851811465996e-20,2.1006819432422813e-20,7.989866132953976e-16,34582583.34208907,499.62173742305805,187.42405927858817,12.869971304559055,male
2.7909720483796077e-20,1.369136717917001e-19,6.1959079369359555e-21,4.2052800633197866e-21,1.6830934395073947e-20,1.262565433175416e-20,7.711740565031456e-16,35829811.64180039,499.7132585156385,222.93013585253036,13.94884284243795,male
2.415865861791514e-20,1.4681428154575817e-19,6.428250070939922e-21,4.652281104214092e-21,1.1615615382054152e-20,6.96333427784006e-21,6.675283842660777e-16,41393027.65001562,499.8699575732148,355.86354442802474,17.945948156326928,male
3.2972119409374946e-20,1.5980752321757857e-19,8.089277522707055e-21,5.284551065823064e-21,1.8600375775474995e-20,1.3315824709651931e-20,9.110533010117812e-16,30328654.9631924,499.7641033978801,221.75148086072042,13.917625987919338,male
9.176383418448611e-21,1.7798761813789137e-19,4.2343154577776924e-22,3.246963054299454e-22,7.810920867740842e-22,4.5639578134413875e-22,2.535528122392752e-16,108975395.16122667,499.9853408196185,494.5785997605807,22.279350493652306,male
2.1313685076130247e-20,1.7354921098072593e-19,4.4537179302626274e-21,2.8537738989758778e-21,9.400934943554786e-21,6.547161044578909e-21,5.889188518232584e-16,46918213.23913594,499.828860197626,434.64394253302964,20.367414235078154,male
3.278029261879033e-20,1.66119298466613e-19,8.951408295801967e-21,5.922218734454473e-21,1.7291620242879793e-20,1.136940150842532e-20,9.057529288659794e-16,30506135.0247697,499.8117098676647,260.4422163062322,15.073053130235516,male
2.6019333638269435e-20,1.4814638022326537e-19,7.122240734341154e-21,4.940796888902939e-21,1.290371849453111e-20,7.962921605628172e-21,7.189407345570855e-16,38432960.65616821,499.8436142245632,327.03442038400874,17.07247084374883,male
3.444701300479435e-20,1.8054616261292892e-19,5.212289255029665e-21,1.576042748205853e-21,2.252345804259475e-20,2.0947415294388898e-20,9.518061099326677e-16,29030094.258327004,499.7032018504682,231.75310209410227,14.196792388997569,male
2.7156313894975685e-20,1.4956982789497943e-19,7.376478776593279e-21,5.089113474475206e-21,1.3714405798428067e-20,8.62529232395286e-21,7.503566595542868e-16,36823849.91658667,499.82968489680076,310.0567483738147,16.560425321930026,male
2.748934400507663e-20,1.613008673567924e-19,4.607875462413391e-21,2.5886656589949117e-21,1.6780994559970617e-20,1.4192328900975706e-20,7.595586178936987e-16,36377733.39751771,499.7135496101877,314.97620613913404,16.699046537246463,male
2.5768739019687183e-20,1.5605312235923202e-19,6.760902030651175e-21,5.04185537088504e-21,1.2374353299581988e-20,7.332497928696949e-21,7.120165469672587e-16,38806711.690654725,499.8814286433734,354.7140019737702,17.911096111317704,male
2.1873248161247847e-20,1.353673403571139e-19,3.810363013056038e-21,2.49763920482996e-21,1.3621280983980077e-20,1.1123641779150117e-20,6.04380163014651e-16,45717947.99296938,499.6918015038034,343.05042373519376,17.549959121273506,male
2.645041627655208e-20,1.342569868526226e-19,2.768767785392402e-21,9.190927792634116e-22,2.0743316033904e-20,1.982422325464059e-20,7.308519919379638e-16,37806589.35552903,499.58409834032034,181.44534768778163,12.689532742532384,male
3.1854977726430646e-20,1.6029210014253486e-19,4.1335363763248055e-21,1.278226424855001e-21,2.266847515349846e-20,2.1390248728643458e-20,8.801855354981696e-16,31392269.065228388,499.6573429819701,190.4490621705999,12.963204330166295,male
2.4253647645857933e-20,1.857379032414305e-19,5.186127986511045e-21,3.1569836318471757e-21,1.1219368616027654e-20,8.062384984180478e-21,6.701530151542482e-16,41230912.51490202,499.82156398147345,420.99997927983696,19.942623905182945,male
3.110722249811908e-20,1.4755156514849709e-19,5.862082998631191e-21,3.634758901538178e-21,2.047592904478263e-20,1.6841170143244452e-20,8.595242989643136e-16,32146876.21717678,499.6825523152441,179.23529308096175,12.645606172834713,male
3.489526296392958e-20,1.6740886820666687e-19,8.702331767519094e-21,5.5689434114722154e-21,1.9647573488154026e-20,1.407863007668181e-20,9.641917185588427e-16,28657185.817138724,499.7710292958095,214.5518606555751,13.704236542525411,male
2.5767769855791688e-20,1.743860781018466e-19,5.158530782049534e-21,3.1168815081928956e-21,1.3310805784435888e-20,1.0193924276242992e-20,7.119897619213362e-16,38808171.268379696,499.7794859158219,383.77267355284334,18.793967605121093,male
8.763361011230624e-21,1.4357733804312253e-19,8.215638715562754e-22,6.324142809757266e-22,1.5097745897677522e-21,8.773603087920255e-22,2.42140592456603e-16,114111470.18613166,499.9770768537796,492.558496959536,22.21226428152395,male
8.48199243425276e-21,1.4672180958566882e-19,6.726315347326066e-22,5.169506003299309e-22,1.2397735412913355e-21,7.228229409614046e-22,2.34366090456786e-16,117896828.63234884,499.97873436389074,493.4342965684231,22.241262785164658,male
2.8959505831317403e-20,1.481228171927096e-19,3.33558831797573e-21,9.762420315422123e-22,2.191292567826368e-20,2.0936683646721468e-20,8.001806943529873e-16,34530976.97123242,499.6258691336214,194.44195738616406,13.078429202682615,male
2.708382047964408e-20,1.3857323838311205e-19,6.63386747788609e-21,4.5821788289375775e-21,1.491149473064905e-20,1.0329315901711474e-20,7.483535956370089e-16,36922413.801826745,499.7593964190533,261.1208946183536,15.090723304027636,male
1.8405162902105684e-20,1.6134500599968944e-19,3.737037678790104e-21,2.4923016052649026e-21,7.671944125632176e-21,5.179642520367273e-21,5.085534184192703e-16,54332581.771973334,499.8395036492281,448.0839407201435,20.78847414385155,male
1.7349977027784847e-20,1.3818035558435651e-19,3.969394676291002e-21,3.0560136875750193e-21,7.306400451344339e-21,4.250386763769319e-21,4.793975622207932e-16,57636964.92211672,499.94603258503946,432.9647102710595,20.315877576753355,male
1.50394265114387e-20,1.41308138134523e-19,2.9211952132871927e-21,2.0342255296501704e-21,5.923819553678192e-21,3.8895940240280216e-21,4.155546913148743e-16,66491898.09723365,499.8444675947793,458.26700418803233,21.109572337985462,male
3.797567833100213e-20,1.7811821461750802e-19,7.322199723326099e-21,3.755802140640867e-21,2.3933206660349682e-20,2.0177404519708816e-20,1.049306736687416e-15,26332644.522093855,499.7202566612289,168.38656302875714,12.324903066842591,male
3.02854379335062e-20,1.5387187148129911e-19,7.855108956087617e-21,5.301644529312726e-21,1.6237614068432056e-20,1.093596953911933e-20,8.368175504521213e-16,33019170.21906685,499.7899139486346,259.81056010389455,15.053106278570793,male
2.6543302791156213e-20,1.496514258862485e-19,7.279602748303542e-21,5.0348039600803784e-21,1.3240389725835064e-20,8.205585765754686e-21,7.334185368088556e-16,37674287.72565843,499.8414530351063,322.2737589451216,16.928760305964033,male
3.347269644976344e-20,1.5828137208387588e-19,5.911537172175614e-21,3.3148304227051255e-21,2.2172896191308256e-20,1.885806576860313e-20,9.248847562370921e-16,29875096.408008467,499.686434232812,169.4373690719796,12.352889960022774,male
2.9578607287145764e-20,1.4144349782536846e-19,5.887996143999112e-21,3.82323959870412e-21,1.9191291975376987e-20,1.5368052376672867e-20,8.172871016497447e-16,33808218.88842528,499.68583563055415,191.75174676236028,13.018648993473022,male
3.369278065028027e-20,1.823191262570998e-19,5.3659939341342846e-21,1.992495765932971e-21,2.1292229584049806e-20,1.9299733818116833e-20,9.30965899226823e-16,29679949.662582904,499.7156776314886,259.74359019737494,15.035666278309028,male
3.1978232056967703e-20,1.662315010756394e-19,8.943241555429186e-21,5.957121992706092e-21,1.6532163667014653e-20,1.057504167430856e-20,8.835911765606558e-16,31271273.22726179,499.82703554043275,277.7554784444942,15.591105907997953,male
1.1400318058832232e-20,1.652686499170105e-19,1.4383533634567126e-21,1.0419392820068833e-21,2.5960640240776874e-21,1.554124742070804e-21,3.150024015682514e-16,87716851.95445684,499.9397455992215,489.56211948827814,22.11368807252012,male
1.0509143458236009e-20,1.4181406989597262e-19,1.5218582157921631e-21,1.0714110209935933e-21,2.714754303594669e-21,1.6433432826010757e-21,2.903783445832008e-16,95155234.53297564,499.9239201791595,486.98441846045034,22.02946089710028,male
2.862324209586957e-20,1.3690204233794155e-19,4.922040526612376e-21,3.0726521887016542e-21,2.0354935915688956e-20,1.72822837269873e-20,7.908893871958648e-16,34936644.32819573,499.64698608857213,176.58525544185346,12.562713278679913,male
1.4218526184528343e-20,1.8227921150108482e-19,2.240762143647406e-21,1.538312200833119e-21,3.967684299900141e-21,2.4293720990670222e-21,3.9287236381427543e-16,70330778.39717607,499.9221852724778,484.67929219989685,21.954488087842282,male
2.176921478513962e-20,1.337928218080027e-19,3.751041262388431e-21,2.460366396827155e-21,1.3787758938619948e-20,1.1327392541792793e-20,6.015056150309804e-16,45936430.4886108,499.6852088434075,339.23522536207815,17.433948799928828,male
1.7588491586759734e-20,1.4093508380574143e-19,3.5167499092378935e-21,2.4213530670920075e-21,8.040160442486361e-21,5.6188073753943536e-21,4.859879622590658e-16,56855359.80477491,499.7989308783131,431.08823455596746,20.256389606545945,male
9.488632459928255e-21,1.7481322156341185e-19,5.833835427905381e-22,4.4804548672981275e-22,1.076525450589076e-21,6.284799638592633e-22,2.6218057321192596e-16,105389265.9149509,499.9752041895845,494.17002191690705,22.265718229489483,male
3.5012107581471744e-20,1.740069080575003e-19,5.17039273679804e-21,1.6642029535680797e-21,2.364100527979357e-20,2.197680232622549e-20,9.67420252392592e-16,28561549.249359854,499.68758267612105,189.60820941610623,12.941909994143378,male
3.744635251192234e-20,1.782560903001884e-19,6.5722878799573574e-21,2.977386925497134e-21,2.4199545978595638e-20,2.1222159053098504e-20,1.0346809237940038e-15,26704871.646122303,499.70855477401085,171.09523597501342,12.400581569653108,male
2.4866767241993876e-20,1.5459563868605627e-19,6.4231890073013524e-21,4.8631369129322195e-21,1.1794530658524234e-20,6.931393745592016e-21,6.8709414623028e-16,40214315.561614454,499.88930452625107,364.8823638892504,18.220413343141058,male
2.6775021267374548e-20,1.373938801684741e-19,2.8126120084589414e-21,8.362590370605888e-22,2.1766271926886746e-20,2.0930012889826156e-20,7.398211584242996e-16,37348243.976691574,499.59354649691977,190.08152082447629,12.946199324895352,male
2.218865242304898e-20,1.8481498814387376e-19,5.014062767002266e-21,3.926791858712395e-21,9.150147176179738e-21,5.223355317467343e-21,6.130950889864154e-16,45068082.69031522,499.98707774200403,440.7289815395331,20.55820782025898,male
1.200371158235392e-20,1.5266225409217343e-19,1.900008740799101e-21,1.3143835781148686e-21,3.389036658380454e-21,2.074653080265585e-21,3.3167478475172383e-16,83307567.42554101,499.9153087294436,484.2804238214124,21.941542062004057,male
1.438324697667958e-20,1.792496098211702e-19,2.2605905993504632e-21,1.7600736793237504e-21,4.1531160336240205e-21,2.39304235430027e-21,3.9742376859101225e-16,69525331.51969023,499.97470102233524,483.2365239016567,21.907720427771167,male
2.396771228615107e-20,1.6360311642503726e-19,4.721631007592872e-21,2.972268879604812e-21,1.2413493532268252e-20,9.44122465266344e-21,6.622523369387517e-16,41722798.23909245,499.77131607817256,386.60428600517605,18.8808072922992,male
1.264017422363164e-20,1.6370151340772281e-19,1.8833809870820998e-21,1.4626104535127582e-21,3.448490305243509e-21,1.9858798517307506e-21,3.4926089392427083e-16,79112834.59769058,499.97604464758933,485.18058383056797,21.970780115794206,male
3.256477489217811e-20,1.6173367315219109e-19,4.397504144034309e-21,1.5154621534100525e-21,2.2899646388120295e-20,2.1384184234710243e-20,8.997979554630157e-16,30708028.410322364,499.66249061589343,183.72507992572716,12.765105468728288,male
1.367557074030709e-20,1.7448162659036153e-19,2.19117343883157e-21,1.4882567455128965e-21,3.835994610645157e-21,2.3477378651322607e-21,3.7786995326699947e-16,73123091.72795098,499.92012865042796,484.4418930885826,21.946782524928615,male
2.4133107557258326e-20,1.7672858769996822e-19,5.8195146339108955e-21,4.515142991707224e-21,1.0672970052092256e-20,6.157827060385032e-21,6.668223726922348e-16,41436852.74515477,499.9573301543824,414.263252389992,19.735132338076628,male
2.7109948354817034e-20,1.613829797405366e-19,4.652341812834361e-21,2.6694293302599537e-21,1.6281961508409394e-20,1.361253217814944e-20,7.490755286643032e-16,36886828.92427016,499.7195264284811,323.7111653966148,16.963503877136013,male
3.612726987790628e-20,1.7824481327854623e-19,1.0115072735299854e-20,6.4822968193192375e-21,1.924108512284556e-20,1.2758788303526322e-20,9.982333237809277e-16,27679922.65971929,499.81479894354317,242.67048075918254,14.54349682629635,male
2.773260604581405e-20,1.3382436121121675e-19,5.521293116193473e-21,3.674810135163619e-21,1.831752694723358e-20,1.4642716812069962e-20,7.662802045735752e-16,36058638.92057623,499.6741377892414,199.00103500070716,13.233351312635827,male
3.364774302934406e-20,1.6129397681847564e-19,8.048998277247507e-21,5.189350790499336e-21,1.9291517381190812e-20,1.4102166590691477e-20,9.297214709992558e-16,29719676.376975175,499.7556372818057,210.8626087602186,13.593292797298322,male
3.2356657933928454e-20,1.5363342736258007e-19,6.914503864834203e-21,4.4039220171653424e-21,1.9833504632431374e-20,1.5429582615266032e-20,8.940474739630957e-16,30905541.43133757,499.7180349203349,192.8376489761761,13.05413776825843,male
2.6959309411941037e-20,1.5432013316171727e-19,7.54534773580584e-21,5.192106854451729e-21,1.3296369908704106e-20,8.104263054252377e-21,7.449132230907187e-16,37092939.27671487,499.855877531806,329.99280252997045,17.162008285982274,male
3.3712389255874945e-20,1.7109433774995895e-19,4.7213742485788395e-21,1.3484412752056054e-21,2.299718681283321e-20,2.1648745537627603e-20,9.315077089877203e-16,29662686.50146493,499.6803910210137,201.2686237222894,13.286348460318948,male
1.641871631719337e-20,1.3670610915228463e-19,3.6643319220073165e-21,2.825854230867415e-21,6.744816139006283e-21,3.918961908138868e-21,4.536658782987029e-16,60906102.34683955,499.9554432118721,441.1534579620382,20.571642916610884,male
1.3037210486608735e-20,1.3858886370288277e-19,2.4356024452175648e-21,1.8869312711665956e-21,4.458054878674028e-21,2.5711236075074327e-21,3.6023141887147815e-16,76703525.96242577,499.999591673562,472.09611270662265,21.549402444542498,male
1.9360083603644613e-20,1.8196306094113976e-19,4.0394432650305555e-21,3.1590242161119175e-21,7.382753088223276e-21,4.223728872111359e-21,5.349388453731426e-16,51652670.50664041,499.9966765546375,458.83155640670066,21.12764197613949,male
9.03528342850967e-21,1.748419546516133e-19,4.238902864348575e-22,3.2727077779900254e-22,7.799170691299349e-22,4.526462913309323e-22,2.496540765502645e-16,110677215.26918593,499.9817305233092,494.5634712066929,22.278844862655212,male
3.3155030468573845e-20,1.6801428935444316e-19,4.533819776819151e-21,1.3114264872925986e-21,2.2907586917551374e-20,2.1596160430258777e-20,9.161073176483933e-16,30161336.576145437,499.6740213357874,198.76624908125777,13.211432250099314,male
2.1924659906543803e-20,1.3535616262706922e-19,3.806738654119887e-21,2.4919060589657457e-21,1.3703048069988947e-20,1.1211142011023202e-20,6.058007220353047e-16,45610742.70648941,499.69059320673205,341.7713869074344,17.51106824660549,male
2.98534911141751e-20,1.7914109755954142e-19,7.782011669838864e-21,5.9646286022192576e-21,1.4320818904502542e-20,8.356190302283284e-21,8.248824103772462e-16,33496920.880340647,499.904571599992,351.30804167573683,17.80775867399865,male
1.1106564455714797e-20,1.4187009019347856e-19,1.6886769196554399e-21,1.3048610902423446e-21,3.09863568165557e-21,1.7937745914132254e-21,3.0688569675083036e-16,90036843.9848213,499.981355974752,484.51530408791126,21.949180955158972,male
2.785759134658248e-20,1.3552037421551213e-19,3.7547422702243795e-21,2.0068746563389648e-21,2.176901995987781e-20,1.9762145303538846e-20,7.69733675594528e-16,35896858.97163052,499.60936951106265,167.7474965767685,12.291452904369372,male
1.9972682688474737e-20,1.4260566670156182e-19,4.831671707213324e-21,3.6975067434101426e-21,8.876666155222056e-21,5.179159411811913e-21,5.518655963717307e-16,50068387.685832664,499.92058604474096,408.2475092895731,19.549429148866828,male
2.738206585419115e-20,1.7316974895835032e-19,6.98913736072903e-21,5.355789401813897e-21,1.2912311791696435e-20,7.556522389882538e-21,7.565944090774111e-16,36520254.99854643,499.91555599649325,371.1992871722227,18.412972124530825,male
